Plant_Nb;Cane_nb;Req;Intermediate;Type;X;Y;Z;Inter;Row;L_Internode;L_Cumulated;Xabs;Yabs;Zabs
7;72;;;2;-5.99;-2.5;-82.93;7.55;6;7.55;19.5;494.01;-2.5;82.93
7;72;;;2;-4.55;-1.89;-90.29;7.52;7;7.52;27.1;495.45;-1.89;90.29
7;72;;;2;-1.93;0.39;-97.39;7.9;8;7.9;35;498.07;0.39;97.39
7;72;;;2;0;4.86;-101.8;6.57;9;6.57;41.5;500;4.86;101.8
7;72;;;2;1.34;7.51;-104.71;4.16;10;4.16;45.7;501.34;7.51;104.71
7;72;;;2;3.23;11.38;-106.84;4.8;11;4.8;50.5;503.23;11.38;106.84
7;72;2;2;2;5.57;13.95;-110.14;4.79;12;4.79;55.3;505.57;13.95;110.14
7;73;;;0;13.46;-2.36;-48.78;63.98;0;0;0;513.46;-2.36;48.78
7;73;;;0;13.25;-2.87;-49.08;0.63;1;0.63;0.6;513.25;-2.87;49.08
7;73;;;0;11.89;-5.44;-52.6;4.57;2;4.57;5.2;511.89;-5.44;52.6
7;73;;;0;9.14;-8.52;-57.85;6.68;3;6.68;11.9;509.14;-8.52;57.85
7;73;;;0;6.41;-14.53;-66.07;10.54;4;10.54;22.4;506.41;-14.53;66.07
7;73;;;0;1;-18.95;-75.4;11.66;5;11.66;34.1;501;-18.95;75.4
7;73;;;0;0.65;-11.24;-88.54;15.24;6;15.24;49.3;500.65;-11.24;88.54
7;73;;;0;-1.9;-1.87;-93.15;10.75;7;10.75;60.1;498.1;-1.87;93.15
7;73;;;0;-5.92;6.14;-98.93;10.66;8;10.66;70.7;494.08;6.14;98.93
7;73;G;0;0;-11.37;16.59;-106.5;14.01;9;14.01;84.7;488.63;16.59;106.5
7;74;;;2;18.41;-3.84;-51.09;66.14;0;0;0;518.41;-3.84;51.09
7;74;;;2;18.51;-3.77;-51.42;0.35;1;0.35;0.4;518.51;-3.77;51.42
7;74;;;2;19.48;-3.01;-53.68;2.57;2;2.57;2.9;519.48;-3.01;53.68
7;74;;;2;19.65;-1.97;-59.66;6.07;3;6.07;9;519.65;-1.97;59.66
7;74;;;2;20.72;-2.09;-70.22;10.61;4;10.61;19.6;520.72;-2.09;70.22
7;74;;;2;19.84;-2.37;-82.46;12.27;5;12.27;31.9;519.84;-2.37;82.46
7;74;;;2;21.71;-1.92;-99.6;17.25;6;17.25;49.1;521.71;-1.92;99.6
7;74;;;2;22;-0.47;-115.88;16.35;7;16.35;65.5;522;-0.47;115.88
7;74;2;2;2;24.65;2.7;-128.72;13.49;8;13.49;79;524.65;2.7;128.72
7;75;;;2;21.13;-1;-51.24;77.65;0;0;0;521.13;-1;51.24
7;75;;;2;22.28;-1.86;-51.66;1.5;1;1.5;1.5;522.28;-1.86;51.66
7;75;;;2;24.7;-5.24;-57.8;7.41;2;7.41;8.9;524.7;-5.24;57.8
7;75;;;2;27.93;-8.68;-68.73;11.91;3;11.91;20.8;527.93;-8.68;68.73
7;75;;;2;33.52;-5.59;-82.59;15.26;4;15.26;36.1;533.52;-5.59;82.59
7;75;;;2;37.19;-1.88;-95.34;13.78;5;13.78;49.9;537.19;-1.88;95.34
7;75;;;2;43.89;1.05;-107.19;13.92;6;13.92;63.8;543.89;1.05;107.19
7;75;;;2;52.57;0.39;-120.48;15.89;7;15.89;79.7;552.57;0.39;120.48
7;75;2;2;2;58.96;1.83;-129.64;11.26;8;11.26;90.9;558.96;1.83;129.64
7;76;;;1;20.9;2.32;-43.06;94.58;0;0;0;520.9;2.32;43.06
7;76;;;1;22.17;2.21;-43.1;1.28;1;1.28;1.3;522.17;2.21;43.1
7;76;;;1;25.77;1.44;-44.52;3.95;2;3.95;5.2;525.77;1.44;44.52
7;76;;;1;29.68;0.34;-48.63;5.78;3;5.78;11;529.68;0.34;48.63
7;76;;;1;35.59;-1;-53.78;7.95;4;7.95;19;535.59;-1;53.78
7;76;;;1;43.27;-3.85;-61.09;10.98;5;10.98;29.9;543.27;-3.85;61.09
7;76;;;1;53.17;-6.74;-66.94;11.86;6;11.86;41.8;553.17;-6.74;66.94
7;76;;;1;61.76;-12;-71.17;10.92;7;10.92;52.7;561.76;-12;71.17
7;76;1;1;1;69.77;-18.53;-72.98;10.49;8;10.49;63.2;569.77;-18.53;72.98
7;77;;;2;20.01;4.99;-42.41;62.96;0;0;0;520.01;4.99;42.41
7;77;;;2;19.48;5.33;-42.81;0.75;1;0.75;0.7;519.48;5.33;42.81
7;77;;;2;17.3;7.53;-44.81;3.69;2;3.69;4.4;517.3;7.53;44.81
7;77;;;2;14.94;9.84;-49.14;5.45;3;5.45;9.9;514.94;9.84;49.14
7;77;;;2;10.82;12.48;-56.32;8.69;4;8.69;18.6;510.82;12.48;56.32
7;77;;;2;6.65;10.16;-66.04;10.83;5;10.83;29.4;506.65;10.16;66.04
7;77;;;2;3.27;7.52;-77.87;12.58;6;12.58;42;503.27;7.52;77.87
7;77;;;2;1.42;1.82;-86.2;10.26;7;10.26;52.2;501.42;1.82;86.2
7;77;;;2;1.68;-4.6;-93.81;9.96;8;9.96;62.2;501.68;-4.6;93.81
7;77;;;2;6.01;-10.07;-103.65;12.06;9;12.06;74.3;506.01;-10.07;103.65
7;77;;;2;10.03;-13.38;-110.05;8.25;10;8.25;82.5;510.03;-13.38;110.05
7;77;;;2;13.93;-16.18;-116.49;8.03;11;8.03;90.5;513.93;-16.18;116.49
7;77;2;2;2;18.59;-20.67;-123.51;9.55;12;9.55;100.1;518.59;-20.67;123.51
7;78;;;1;26.68;0.08;-50.6;76.24;0;0;0;526.68;0.08;50.6
7;78;;;1;26.84;-0.37;-50.72;0.49;1;0.49;0.5;526.84;-0.37;50.72
7;78;;;1;27.68;-2.07;-51.83;2.2;2;2.2;2.7;527.68;-2.07;51.83
7;78;;;1;28.99;-2.97;-54.7;3.28;3;3.28;6;528.99;-2.97;54.7
7;78;;;1;31.21;-5.18;-60.69;6.76;4;6.76;12.7;531.21;-5.18;60.69
7;78;;;1;33.61;-5.13;-68.59;8.26;5;8.26;21;533.61;-5.13;68.59
7;78;;;1;35.26;-5.76;-79.66;11.21;6;11.21;32.2;535.26;-5.76;79.66
7;78;;;1;37.65;-2.54;-94.19;15.07;7;15.07;47.3;537.65;-2.54;94.19
7;78;;;1;37.81;-1.48;-108.25;14.1;8;14.1;61.4;537.81;-1.48;108.25
7;78;1;1;1;40.21;-1.47;-120.66;12.64;9;12.64;74;540.21;-1.47;120.66
7;79;;;1;43.89;5.23;-50.65;70.43;0;0;0;543.89;5.23;50.65
7;79;;;1;44.26;5.73;-51.28;0.89;1;0.89;0.9;544.26;5.73;51.28
7;79;;;1;44.69;6.51;-52.94;1.88;2;1.88;2.8;544.69;6.51;52.94
7;79;;;1;45.92;7.3;-56.43;3.78;3;3.78;6.6;545.92;7.3;56.43
7;79;;;1;45.81;7.81;-63.4;6.99;4;6.99;13.5;545.81;7.81;63.4
7;79;;;1;46.05;6.36;-71.52;8.25;5;8.25;21.8;546.05;6.36;71.52
7;79;;;1;44.91;4.5;-80.07;8.82;6;8.82;30.6;544.91;4.5;80.07
7;79;;;1;46.21;0.25;-88.67;9.68;7;9.68;40.3;546.21;0.25;88.67
7;79;;;1;45.64;-3.36;-104.33;16.08;8;16.08;56.4;545.64;-3.36;104.33
7;79;;;1;47.08;-3.89;-115.94;11.71;9;11.71;68.1;547.08;-3.89;115.94
7;79;1;1;1;46.14;-0.86;-127.42;11.91;10;11.91;80;546.14;-0.86;127.42
7;80;;;1;45.43;6.12;-50.16;77.58;0;0;0;545.43;6.12;50.16
7;80;;;1;45.31;6.55;-50.31;0.47;1;0.47;0.5;545.31;6.55;50.31
7;80;;;1;45.47;8.12;-52.31;2.55;2;2.55;3;545.47;8.12;52.31
7;80;;;1;45.67;10.24;-56.7;4.88;3;4.88;7.9;545.67;10.24;56.7
7;80;;;1;45.07;9.39;-63.51;6.89;4;6.89;14.8;545.07;9.39;63.51
7;80;;;1;44.88;8.88;-70.24;6.75;5;6.75;21.5;544.88;8.88;70.24
7;80;;;1;42.08;5.08;-78.02;9.1;6;9.1;30.6;542.08;5.08;78.02
7;80;;;1;40.45;0.24;-90.07;13.09;7;13.09;43.7;540.45;0.24;90.07
7;80;;;1;40.7;-3.55;-99.62;10.28;8;10.28;54;540.7;-3.55;99.62
7;80;;;1;41.8;-4.64;-109.06;9.57;9;9.57;63.6;541.8;-4.64;109.06
7;80;;;1;42.22;-3.17;-121.72;12.75;10;12.75;76.3;542.22;-3.17;121.72
7;80;1;1;1;40.67;-4.05;-131.46;9.9;11;9.9;86.2;540.67;-4.05;131.46
7;81;;;2;46.49;6.77;-49.31;83.06;0;0;0;546.49;6.77;49.31
7;81;;;2;47.03;6.84;-49.06;0.6;1;0.6;0.6;547.03;6.84;49.06
7;81;;;2;47.64;6.94;-48.84;0.66;2;0.66;1.3;547.64;6.94;48.84
7;81;;;2;49.83;7;-49.93;2.45;3;2.45;3.7;549.83;7;49.93
7;81;;;2;53.12;6.89;-53.59;4.92;4;4.92;8.6;553.12;6.89;53.59
7;81;;;2;55.99;4.62;-60.83;8.11;5;8.11;16.7;555.99;4.62;60.83
7;81;;;2;57.46;2.45;-71.84;11.32;6;11.32;28.1;557.46;2.45;71.84
7;81;;;2;56.17;-1.31;-86.91;15.59;7;15.59;43.6;556.17;-1.31;86.91
7;81;;;2;51.06;-3.73;-100.06;14.31;8;14.31;58;551.06;-3.73;100.06
7;81;;;2;45.27;-9.06;-110.36;12.96;9;12.96;70.9;545.27;-9.06;110.36
7;81;2;2;2;41.7;-9.54;-121.55;11.76;10;11.76;82.7;541.7;-9.54;121.55
8;82;;;0;-39.97;1.24;-52.75;107.33;0;0;0;560.03;1.24;52.75
8;82;;;0;-39.1;3;-52.84;1.97;1;1.97;2;560.9;3;52.84
8;82;;;0;-36.8;6.87;-55.34;5.15;2;5.15;7.1;563.2;6.87;55.34
8;82;G;0;0;-34.5;14.31;-62.24;10.4;3;10.4;17.5;565.5;14.31;62.24
8;83;;;1;-38.12;-4.11;-58.79;19.09;0;0;0;561.88;-4.11;58.79
8;83;;;1;-37.88;-4.45;-59.42;0.76;1;0.76;0.8;562.12;-4.45;59.42
8;83;;;1;-37.6;-4.78;-60.62;1.28;2;1.28;2;562.4;-4.78;60.62
8;83;;;1;-37.79;-5.18;-63.87;3.28;3;3.28;5.3;562.21;-5.18;63.87
8;83;;;1;-36.98;-5.98;-69.72;5.96;4;5.96;11.3;563.02;-5.98;69.72
8;83;;;1;-37.05;-6.11;-78.47;8.75;5;8.75;20;562.95;-6.11;78.47
8;83;;;1;-36.23;-6.1;-89.81;11.37;6;11.37;31.4;563.77;-6.1;89.81
8;83;;;1;-34.62;-5.88;-102.58;12.87;7;12.87;44.3;565.38;-5.88;102.58
8;83;;;1;-31.09;-10.19;-117.88;16.28;8;16.28;60.5;568.91;-10.19;117.88
8;83;;;1;-27.13;-9.33;-128.13;11.02;9;11.02;71.6;572.87;-9.33;128.13
8;83;1;1;1;-24.35;-9.1;-134.73;7.17;10;7.17;78.7;575.65;-9.1;134.73
8;84;;;2;-40.16;-4.75;-59.32;77.17;0;0;0;559.84;-4.75;59.32
8;84;;;2;-40.83;-4.84;-59.06;0.72;1;0.72;0.7;559.17;-4.84;59.06
8;84;;;2;-41.26;-5.19;-59.68;0.83;2;0.83;1.6;558.74;-5.19;59.68
8;84;;;2;-42.73;-7.86;-64.34;5.57;3;5.57;7.1;557.27;-7.86;64.34
8;84;;;2;-44.45;-13.13;-69.34;7.47;4;7.47;14.6;555.55;-13.13;69.34
8;84;;;2;-46.53;-17.17;-74.96;7.23;5;7.23;21.8;553.47;-17.17;74.96
8;84;;;2;-47.59;-22.46;-79.09;6.79;6;6.79;28.6;552.41;-22.46;79.09
8;84;2;2;2;-48.72;-28.32;-83.79;7.6;7;7.6;36.2;551.28;-28.32;83.79
8;85;;;0;-33.96;2.89;-56.9;43.76;0;0;0;566.04;2.89;56.9
8;85;;;0;-35.56;4.22;-57.58;2.19;1;2.19;2.2;564.44;4.22;57.58
8;85;;;0;-40.71;6.06;-62.88;7.62;2;7.62;9.8;559.29;6.06;62.88
8;85;;;0;-45.72;8.76;-69.87;9.01;3;9.01;18.8;554.28;8.76;69.87
8;85;G;0;0;-50.33;14.72;-82.06;14.33;4;14.33;33.1;549.67;14.72;82.06
8;86;;;0;-19.55;1.19;-54.57;43.43;0;0;0;580.45;1.19;54.57
8;86;;;0;-19.61;1.62;-54.31;0.51;1;0.51;0.5;580.39;1.62;54.31
8;86;;;0;-19.09;4.93;-53.73;3.4;2;3.4;3.9;580.91;4.93;53.73
8;86;;;0;-17.62;7.53;-53.65;2.99;3;2.99;6.9;582.38;7.53;53.65
8;86;;;0;-14.04;12.04;-56.48;6.42;4;6.42;13.3;585.96;12.04;56.48
8;86;G;0;0;-6.56;18.79;-60.15;10.72;5;10.72;24;593.44;18.79;60.15
8;87;;;2;-16.41;2.57;-57.77;19.13;0;0;0;583.59;2.57;57.77
8;87;;;2;-16.56;2.77;-57.95;0.31;1;0.31;0.3;583.44;2.77;57.95
8;87;;;2;-17.23;3.79;-59.51;1.98;2;1.98;2.3;582.77;3.79;59.51
8;87;;;2;-18.55;6.28;-63.53;4.91;3;4.91;7.2;581.45;6.28;63.53
8;87;;;2;-21.34;5.96;-73.4;10.26;4;10.26;17.5;578.66;5.96;73.4
8;87;;;2;-24.77;4.05;-83.68;11;5;11;28.5;575.23;4.05;83.68
8;87;;;2;-29.91;-3.8;-95.3;14.94;6;14.94;43.4;570.09;-3.8;95.3
8;87;;;2;-36.39;-6.99;-111.6;17.83;7;17.83;61.2;563.61;-6.99;111.6
8;87;;;2;-42.73;-13.27;-121.68;13.46;8;13.46;74.7;557.27;-13.27;121.68
8;87;2;2;2;-50.18;-16.83;-135.14;15.79;9;15.79;90.5;549.82;-16.83;135.14
8;88;;;1;-10.64;-4.32;-54.52;90.66;0;0;0;589.36;-4.32;54.52
8;88;;;1;-11.56;-1.67;-56.73;3.57;1;3.57;3.6;588.44;-1.67;56.73
8;88;;;1;-11.22;2.05;-62.4;6.79;2;6.79;10.4;588.78;2.05;62.4
8;88;;;1;-11.61;3.84;-71.11;8.9;3;8.9;19.3;588.39;3.84;71.11
8;88;;;1;-11.71;1.8;-83.07;12.13;4;12.13;31.4;588.29;1.8;83.07
8;88;;;1;-14.28;-4.49;-96.38;14.94;5;14.94;46.3;585.72;-4.49;96.38
8;88;;;1;-13.57;-4.88;-108.18;11.83;6;11.83;58.2;586.43;-4.88;108.18
8;88;1;1;1;-15.55;-0.48;-123.92;16.46;7;16.46;74.6;584.45;-0.48;123.92
8;89;;;0;-10.07;-7.2;-53.27;71.18;0;0;0;589.93;-7.2;53.27
8;89;;;0;-10.72;-8.11;-54.82;1.91;1;1.91;1.9;589.28;-8.11;54.82
8;89;;;0;-12.45;-10.24;-58.19;4.35;2;4.35;6.3;587.55;-10.24;58.19
8;89;;;0;-14.67;-9.83;-63.16;5.46;3;5.46;11.7;585.33;-9.83;63.16
8;89;;;0;-18.68;-10.23;-71.06;8.87;4;8.87;20.6;581.32;-10.23;71.06
8;89;;;0;-20.41;-7.6;-81.12;10.54;5;10.54;31.1;579.59;-7.6;81.12
8;89;;;0;-24.62;-6.08;-89.86;9.82;6;9.82;40.9;575.38;-6.08;89.86
8;89;;;0;-26.36;-6.67;-99.55;9.86;7;9.86;50.8;573.64;-6.67;99.55
8;89;;;0;-27.95;-12.68;-111.04;13.06;8;13.06;63.9;572.05;-12.68;111.04
8;89;;;0;-26.26;-18.97;-117.65;9.28;9;9.28;73.2;573.74;-18.97;117.65
8;89;G;0;0;-25.95;-26.82;-122.83;9.41;10;9.41;82.6;574.05;-26.82;122.83
8;90;;;0;-8.41;-6.2;-53.19;74.72;0;0;0;591.59;-6.2;53.19
8;90;;;0;-7.42;-7.6;-55.05;2.53;1;2.53;2.5;592.58;-7.6;55.05
8;90;;;0;-4.81;-8.73;-61.1;6.69;2;6.69;9.2;595.19;-8.73;61.1
8;90;;;0;-1.11;-8.87;-70.62;10.21;3;10.21;19.4;598.89;-8.87;70.62
8;90;;;0;3.4;-9.31;-82.33;12.56;4;12.56;32;603.4;-9.31;82.33
8;90;;;0;9.59;-5.34;-94.08;13.86;5;13.86;45.8;609.59;-5.34;94.08
8;90;;;0;19.56;-7.1;-107.54;16.84;6;16.84;62.7;619.56;-7.1;107.54
8;90;;;0;31.79;-7.71;-120.16;17.58;7;17.58;80.3;631.79;-7.71;120.16
8;90;G;0;0;41.64;-9.88;-130.68;14.57;8;14.57;94.8;641.64;-9.88;130.68
8;91;;;1;-1.31;-4.04;-50.53;91.12;0;0;0;598.69;-4.04;50.53
8;91;;;1;-1.57;-5.49;-51.38;1.7;1;1.7;1.7;598.43;-5.49;51.38
8;91;;;1;-2.3;-8.42;-55.25;4.91;2;4.91;6.6;597.7;-8.42;55.25
8;91;;;1;-6.09;-11.42;-62.58;8.78;3;8.78;15.4;593.91;-11.42;62.58
8;91;;;1;-12.28;-14.12;-73.28;12.65;4;12.65;28;587.72;-14.12;73.28
8;91;1;1;1;-18.06;-12.71;-82.67;11.12;5;11.12;39.2;581.94;-12.71;82.67
8;92;;;1;-1.29;-3.9;-50.86;37.02;0;0;0;598.71;-3.9;50.86
8;92;;;1;-1.64;-5.19;-51.5;1.48;1;1.48;1.5;598.36;-5.19;51.5
8;92;;;1;-2.4;-8.52;-55.62;5.35;2;5.35;6.8;597.6;-8.52;55.62
8;92;;;1;-5.57;-11.78;-62.85;8.54;3;8.54;15.4;594.43;-11.78;62.85
8;92;;;1;-12.32;-13.92;-73.82;13.06;4;13.06;28.4;587.68;-13.92;73.82
8;92;;;1;-18.46;-12.2;-82.8;11.01;5;11.01;39.4;581.54;-12.2;82.8
8;92;;;1;-22.11;-10.6;-89.62;7.9;6;7.9;47.3;577.89;-10.6;89.62
8;92;;;1;-26.93;-3.4;-95.42;10.43;7;10.43;57.8;573.07;-3.4;95.42
8;92;;;1;-31.28;2.13;-99.8;8.29;8;8.29;66.1;568.72;2.13;99.8
8;92;;;1;-35.61;8.04;-102.67;7.87;9;7.87;73.9;564.39;8.04;102.67
8;92;1;1;1;-40.84;15.38;-106.71;9.88;10;9.88;83.8;559.16;15.38;106.71
8;93;;;2;-1.42;-1.92;-52.03;69.59;0;0;0;598.58;-1.92;52.03
8;93;;;2;-0.93;-0.86;-53.42;1.82;1;1.82;1.8;599.07;-0.86;53.42
8;93;;;2;-1.14;0.09;-58.02;4.7;2;4.7;6.5;598.86;0.09;58.02
8;93;;;2;-2.4;1.23;-64.43;6.63;3;6.63;13.1;597.6;1.23;64.43
8;93;;;2;-4.91;0.77;-72.53;8.49;4;8.49;21.6;595.09;0.77;72.53
8;93;;;2;-10.36;-0.85;-82.74;11.69;5;11.69;33.3;589.64;-0.85;82.74
8;93;;;2;-13.55;-2.52;-91.17;9.17;6;9.17;42.5;586.45;-2.52;91.17
8;93;;;2;-18.58;-2.97;-100.06;10.22;7;10.22;52.7;581.42;-2.97;100.06
8;93;;;2;-23.01;-2.3;-112.8;13.5;8;13.5;66.2;576.99;-2.3;112.8
8;93;2;2;2;-26.89;-1.14;-120.6;8.79;9;8.79;75;573.11;-1.14;120.6
8;94;;;0;-1.45;-0.09;-51.12;74;0;0;0;598.55;-0.09;51.12
8;94;;;0;-1.2;0.05;-51.71;0.66;1;0.66;0.7;598.8;0.05;51.71
8;94;;;0;0.96;1.12;-56.13;5.03;2;5.03;5.7;600.96;1.12;56.13
8;94;;;0;4.99;4.12;-65.35;10.5;3;10.5;16.2;604.99;4.12;65.35
8;94;;;0;7.27;3.64;-79.68;14.52;4;14.52;30.7;607.27;3.64;79.68
8;94;;;0;6.02;-0.34;-90.43;11.53;5;11.53;42.2;606.02;-0.34;90.43
8;94;;;0;-1.81;-4.48;-97.34;11.23;6;11.23;53.5;598.19;-4.48;97.34
8;94;;;0;-12.38;-3.8;-103.99;12.51;7;12.51;66;587.62;-3.8;103.99
8;94;;;0;-20.76;-0.75;-107.55;9.6;8;9.6;75.6;579.24;-0.75;107.55
8;94;G;0;0;-25.75;4.11;-110.52;7.57;9;7.57;83.2;574.25;4.11;110.52
8;95;;;1;2.25;5.43;-50.62;66.13;0;0;0;602.25;5.43;50.62
8;95;;;1;2.2;9.48;-51.8;4.22;1;4.22;4.2;602.2;9.48;51.8
8;95;;;1;0.54;13.2;-57.55;7.05;2;7.05;11.3;600.54;13.2;57.55
8;95;;;1;-3.19;16.82;-69.1;12.67;3;12.67;23.9;596.81;16.82;69.1
8;95;;;1;-11.39;14.36;-77.72;12.15;4;12.15;36.1;588.61;14.36;77.72
8;95;;;1;-21.95;9.43;-87.15;14.99;5;14.99;51.1;578.05;9.43;87.15
8;95;;;1;-34.92;-0.53;-91.22;16.85;6;16.85;67.9;565.08;-0.53;91.22
8;95;;;1;-43.53;-7.18;-98.52;13.1;7;13.1;81;556.47;-7.18;98.52
8;95;;;1;-51.23;-10.67;-105.74;11.12;8;11.12;92.1;548.77;-10.67;105.74
8;95;;;1;-59.19;-14.75;-117.34;14.65;9;14.65;106.8;540.81;-14.75;117.34
8;95;1;1;1;-65.62;-16.15;-128.26;12.75;10;12.75;119.5;534.38;-16.15;128.26
8;96;;;1;12.71;-4.01;-56.81;106.71;0;0;0;612.71;-4.01;56.81
8;96;;;1;12.44;-3.94;-57.24;0.51;1;0.51;0.5;612.44;-3.94;57.24
8;96;;;1;11.81;-3.88;-59.65;2.49;2;2.49;3;611.81;-3.88;59.65
8;96;;;1;11.14;-3.39;-63.92;4.35;3;4.35;7.4;611.14;-3.39;63.92
8;96;;;1;10.28;-3.23;-70.07;6.21;4;6.21;13.6;610.28;-3.23;70.07
8;96;;;1;9.07;-2.25;-78.1;8.18;5;8.18;21.7;609.07;-2.25;78.1
8;96;;;1;5.95;-3.49;-89;11.41;6;11.41;33.2;605.95;-3.49;89
8;96;;;1;1.99;-3.14;-96.79;8.75;7;8.75;41.9;601.99;-3.14;96.79
8;96;;;1;-2.52;-4.39;-104.47;8.99;8;8.99;50.9;597.48;-4.39;104.47
8;96;;;1;-7.52;-4.97;-112.43;9.42;9;9.42;60.3;592.48;-4.97;112.43
8;96;;;1;-11.92;-7.53;-119.88;9.02;10;9.02;69.3;588.08;-7.53;119.88
8;96;1;1;1;-17.75;-7.5;-129.67;11.39;11;11.39;80.7;582.25;-7.5;129.67
8;97;;;2;12.72;-6.24;-55.56;80.14;0;0;0;612.72;-6.24;55.56
8;97;;;2;12.47;-6.84;-55.83;0.7;1;0.7;0.7;612.47;-6.84;55.83
8;97;;;2;11.67;-9.06;-57.38;2.82;2;2.82;3.5;611.67;-9.06;57.38
8;97;;;2;11.02;-11.72;-61.48;4.93;3;4.93;8.5;611.02;-11.72;61.48
8;97;;;2;9.75;-12.17;-67.31;5.98;4;5.98;14.4;609.75;-12.17;67.31
8;97;;;2;9.43;-10.83;-75.81;8.61;5;8.61;23.1;609.43;-10.83;75.81
8;97;;;2;6.44;-6.43;-87.13;12.51;6;12.51;35.6;606.44;-6.43;87.13
8;97;;;2;6.27;-6.43;-87.24;0.2;7;0.2;35.8;606.27;-6.43;87.24
8;97;;;2;0.52;-5.56;-95.39;10.01;8;10.01;45.8;600.52;-5.56;95.39
8;97;;;2;-5.08;-5.72;-103.16;9.58;9;9.58;55.4;594.92;-5.72;103.16
8;97;;;2;-14.45;-10.9;-109.95;12.68;10;12.68;68;585.55;-10.9;109.95
8;97;;;2;-20.55;-14.27;-115.06;8.64;11;8.64;76.7;579.45;-14.27;115.06
8;97;;;2;-27.62;-19.03;-119.15;9.45;12;9.45;86.1;572.38;-19.03;119.15
8;97;2;2;2;-33.66;-20.31;-128.17;10.93;13;10.93;97.1;566.34;-20.31;128.17
8;98;;;0;13.87;-4.34;-55.75;88.08;0;0;0;613.87;-4.34;55.75
8;98;;;0;14.77;-4.56;-56.35;1.1;1;1.1;1.1;614.77;-4.56;56.35
8;98;;;0;17.41;-5.09;-59.75;4.34;2;4.34;5.4;617.41;-5.09;59.75
8;98;;;0;20.84;-4.78;-66.59;7.66;3;7.66;13.1;620.84;-4.78;66.59
8;98;;;0;22.8;-5.33;-76.34;9.96;4;9.96;23.1;622.8;-5.33;76.34
8;98;;;0;24.51;-2.17;-88.02;12.22;5;12.22;35.3;624.51;-2.17;88.02
8;98;;;0;24.97;-3.48;-103.43;15.47;6;15.47;50.8;624.97;-3.48;103.43
8;98;;;0;26.4;-5.54;-115.4;12.23;7;12.23;63;626.4;-5.54;115.4
8;98;;;0;26.26;-10.75;-125.42;11.29;8;11.29;74.3;626.26;-10.75;125.42
8;98;G;0;0;26.48;-15.88;-135.85;11.63;9;11.63;85.9;626.48;-15.88;135.85
8;99;;;0;13.28;-4.55;-56.22;81.51;0;0;0;613.28;-4.55;56.22
8;99;;;0;13.49;-5.42;-57.1;1.26;1;1.26;1.3;613.49;-5.42;57.1
8;99;;;0;15.07;-6.53;-60.95;4.31;2;4.31;5.6;615.07;-6.53;60.95
8;99;;;0;16.58;-6.09;-67.12;6.37;3;6.37;11.9;616.58;-6.09;67.12
8;99;;;0;19.99;-5.51;-76.32;9.83;4;9.83;21.8;619.99;-5.51;76.32
8;99;;;0;21.61;-4.35;-87.53;11.39;5;11.39;33.1;621.61;-4.35;87.53
8;99;;;0;22.63;-5.47;-96.02;8.62;6;8.62;41.8;622.63;-5.47;96.02
8;99;G;0;0;20.21;-6.61;-104.14;8.55;7;8.55;50.3;620.21;-6.61;104.14
8;100;;;0;14.5;-1.46;-53.06;51.66;0;0;0;614.5;-1.46;53.06
8;100;;;0;15.06;-1.67;-52.89;0.62;1;0.62;0.6;615.06;-1.67;52.89
8;100;;;0;17.62;-2.85;-54.07;3.06;2;3.06;3.7;617.62;-2.85;54.07
8;100;;;0;21.45;-4.78;-61.73;8.78;3;8.78;12.5;621.45;-4.78;61.73
8;100;;;0;23.42;-5.37;-72.15;10.62;4;10.62;23.1;623.42;-5.37;72.15
8;100;;;0;24.31;-3.66;-88.31;16.27;5;16.27;39.4;624.31;-3.66;88.31
8;100;;;0;26.05;-4.82;-106.56;18.37;6;18.37;57.7;626.05;-4.82;106.56
8;100;;;0;32.94;-5.75;-118.25;13.6;7;13.6;71.3;632.94;-5.75;118.25
8;100;G;0;0;39.95;-8.39;-126.33;11.02;8;11.02;82.3;639.95;-8.39;126.33
8;101;;;0;11.66;2.19;-51.82;80.4;0;0;0;611.66;2.19;51.82
8;101;;;0;12.67;2.36;-51.32;1.14;1;1.14;1.1;612.67;2.36;51.32
8;101;;;0;17.15;4.37;-54.34;5.76;2;5.76;6.9;617.15;4.37;54.34
8;101;;;0;23.34;5.71;-60.41;8.77;3;8.77;15.7;623.34;5.71;60.41
8;101;;;0;26.53;4.29;-70.49;10.67;4;10.67;26.3;626.53;4.29;70.49
8;101;;;0;28.16;3.28;-80.44;10.13;5;10.13;36.5;628.16;3.28;80.44
8;101;;;0;26.14;-2.79;-92.16;13.35;6;13.35;49.8;626.14;-2.79;92.16
8;101;;;0;26.05;-3.81;-105.94;13.82;7;13.82;63.6;626.05;-3.81;105.94
8;101;;;0;28.22;-2.27;-117.94;12.29;8;12.29;75.9;628.22;-2.27;117.94
8;101;;;0;27.55;0.76;-126.93;9.51;9;9.51;85.4;627.55;0.76;126.93
8;101;G;0;0;24.66;4.67;-138.72;12.75;10;12.75;98.2;624.66;4.67;138.72
8;102;;;0;12.69;1.02;-52.08;87.54;0;0;0;612.69;1.02;52.08
8;102;;;0;14.2;0.78;-52.25;1.54;1;1.54;1.5;614.2;0.78;52.25
8;102;;;0;20.72;2.23;-53.55;6.8;2;6.8;8.3;620.72;2.23;53.55
